0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
0.3413,20.087,0.5,1.989e-15
